,yyyymm,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,d/p,d/y,e/p,d/e,ret (S&P 500 annualized log return including dividends)
701,198505,0.696892984,0.0748,0.1172,0.1315,0.1062,-0.025481819,0.006233333,0.003741815,0.0896,0.082,0.000833861,-3.201702841,-3.149061959,-2.480222307,-0.721480534,0.056847
702,198506,0.686430144,0.0695,0.1094,0.124,0.1055,-0.026608224,0.005791667,0.002795899,0.0142,0.0083,0.000741523,-3.210312129,-3.198251154,-2.508802082,-0.701510047,0.012925
703,198507,0.68032209,0.0708,0.1097,0.1243,0.1091,-0.024639264,0.0059,0.001858736,-0.018,-0.0121,0.000718633,-3.201155848,-3.206015173,-2.512092468,-0.68906338,-0.005235
704,198508,0.687176258,0.0714,0.1105,0.125,0.1068,-0.024228277,0.00595,0.001855288,0.0259,0.026,0.000629705,-3.184808928,-3.196875996,-2.508235563,-0.676573364,-0.011871
705,198509,0.68995883,0.071,0.1107,0.1248,0.1082,-0.031295144,0.005916667,0.002777778,-0.0021,0.0071,0.000865848,-3.145207317,-3.18054859,-2.481178984,-0.664028333,-0.036197
706,198510,0.667025635,0.0716,0.1102,0.1236,0.1051,-0.027069853,0.005966667,0.003693444,0.0338,0.0329,0.000911758,-3.184289648,-3.142659544,-2.536473925,-0.647815723,0.042653
707,198511,0.622703158,0.0724,0.1055,0.1199,0.1011,-0.027716718,0.006033333,0.00275989,0.0401,0.037,0.000943072,-3.244781024,-3.181748351,-2.613354005,-0.631427019,0.06663
708,198512,0.592692688,0.071,0.1016,0.1158,0.0956,-0.019466051,0.005916667,0.002752294,0.0541,0.0469,0.001230101,-3.286321509,-3.242246168,-2.671478042,-0.614843466,0.045156
709,198601,0.5835174,0.0707,0.1005,0.1144,0.0958,-0.019172466,0.005891667,0.002744739,-0.0025,0.0045,0.001920144,-3.283634725,-3.281270993,-2.675897273,-0.607737451,0.002962
710,198602,0.536376722,0.0706,0.0967,0.1111,0.0841,-0.017914624,0.005883333,-0.002737226,0.1145,0.0752,0.001089309,-3.347659121,-3.278609589,-2.747006539,-0.600652582,0.071556
711,198603,0.519627628,0.0656,0.09,0.105,0.0766,-0.016419884,0.005466667,-0.004574565,0.077,0.0256,0.001373753,-3.394106632,-3.342659111,-2.800518045,-0.593588588,0.05332
712,198604,0.529714459,0.0606,0.0879,0.1019,0.0782,-0.024584935,0.00505,-0.001838235,-0.008,0.0016,0.002458975,-3.376537494,-3.390786713,-2.781918797,-0.594618697,-0.015054
713,198605,0.503540771,0.0615,0.0909,0.1029,0.0848,-0.021871727,0.005125,0.002762431,-0.0505,-0.0164,0.001369939,-3.422238301,-3.373229799,-2.826589284,-0.595649018,0.050804
714,198606,0.499281457,0.0621,0.0913,0.1034,0.079,-0.0122926,0.005175,0.005509642,0.0613,0.0218,0.001596568,-3.432951224,-3.418940276,-2.836287751,-0.596663473,0.01331
715,198607,0.532301401,0.0583,0.0888,0.1016,0.0809,-0.011285395,0.004858333,0,-0.0108,0.0031,0.002415862,-3.367140963,-3.427616098,-2.772642933,-0.59449803,-0.059378
716,198608,0.497803344,0.0553,0.0872,0.1018,0.0763,-0.009676358,0.004608333,0.001826484,0.0499,0.0275,0.001260621,-3.430605549,-3.361832929,-2.838262642,-0.592342907,0.070076
717,198609,0.534629267,0.0521,0.0889,0.102,0.0827,-0.00513797,0.004341667,0.004557885,-0.05,-0.0114,0.004207378,-3.336016019,-3.425326756,-2.745802168,-0.590213851,-0.085664
718,198610,0.503245802,0.0518,0.0886,0.1024,0.0803,-0.00802435,0.004316667,0.000907441,0.0289,0.0189,0.000990613,-3.387276772,-3.333992551,-2.807424082,-0.57985269,0.053813
719,198611,0.493671084,0.0535,0.0868,0.1007,0.0779,-0.002124362,0.004458333,0.000906618,0.0267,0.0233,0.001730877,-3.406508387,-3.385258601,-2.83708851,-0.569419877,0.019717
720,198612,0.498430866,0.0553,0.0849,0.0997,0.0789,-0.011375066,0.004608333,0.000905797,-0.0018,0.0117,0.001262324,-3.37579699,-3.404493072,-2.816871572,-0.558925419,-0.030174
721,198701,0.437897351,0.0543,0.0836,0.0972,0.0778,-0.005839916,0.004525,0.006334842,0.0161,0.0216,0.002478285,-3.49716452,-3.373384444,-2.926477712,-0.570686808,0.133724
722,198702,0.424911983,0.0559,0.0838,0.0965,0.0763,-0.004505169,0.004658333,0.003597122,0.0202,0.0058,0.001412264,-3.531015961,-3.49475778,-2.948766768,-0.582249193,0.037845
723,198703,0.428040214,0.0559,0.0836,0.0961,0.0795,-0.002216721,0.004658333,0.004480287,-0.0223,-0.0087,0.001971102,-3.554662661,-3.528614999,-2.961031133,-0.593631527,0.023832
724,198704,0.431471859,0.0564,0.0885,0.1004,0.0859,0.004493435,0.0047,0.005352364,-0.0473,-0.0502,0.004193838,-3.535977994,-3.547494171,-2.96464204,-0.571335953,-0.011093
725,198705,0.430490886,0.0566,0.0933,0.1051,0.088,0.006941412,0.004716667,0.003549246,-0.0105,-0.0052,0.002489211,-3.534876518,-3.528860526,-2.986010637,-0.54886588,0.005199
726,198706,0.407892397,0.0567,0.0932,0.1052,0.0877,0.005202463,0.004725,0.003536693,0.0098,0.0155,0.001070387,-3.574611361,-3.52780935,-3.04841157,-0.526199791,0.047654
727,198707,0.383543216,0.0569,0.0942,0.1061,0.0907,0.001881942,0.004741667,0.002643172,-0.0178,-0.0119,0.000818162,-3.616245611,-3.569148609,-3.062763491,-0.553482121,0.047883
728,198708,0.37045382,0.0604,0.0967,0.108,0.0936,0.001997534,0.005033333,0.005272408,-0.0165,-0.0075,0.001776142,-3.645175407,-3.6108137,-3.065418446,-0.579756961,0.035441
729,198709,0.379966722,0.064,0.1018,0.1131,0.0992,0.006350834,0.005333333,0.005244755,-0.0369,-0.0422,0.002534827,-3.615308733,-3.639771688,-3.01022324,-0.605085494,-0.024079
730,198710,0.494850842,0.0613,0.1052,0.1162,0.0926,0.010479103,0.005108333,0.002608696,0.0623,0.0507,0.070945104,-3.364123616,-3.609551665,-2.730905619,-0.633217997,-0.217944
731,198711,0.538027324,0.0569,0.1001,0.1123,0.0931,0.009899813,0.004741667,0.000867303,0.0037,0.0125,0.006785509,-3.269186902,-3.358399502,-2.608920302,-0.6602666,-0.086541
732,198712,0.508812015,0.0577,0.1011,0.1129,0.092,0.013275977,0.004808333,0,0.0165,0.0212,0.006852202,-3.333824731,-3.263495367,-2.64751129,-0.686313441,0.071025
733,198801,0.503773835,0.0581,0.0988,0.1107,0.0852,0.008424213,0.004841667,0.002599653,0.0666,0.0517,0.009157585,-3.368177574,-3.328541323,-2.666600093,-0.701577481,0.041086
734,198802,0.476197372,0.0566,0.094,0.1062,0.0854,0.008793443,0.004716667,0.002592913,0.0052,0.0138,0.001967352,-3.403889749,-3.362923057,-2.687427561,-0.716462188,0.040574
735,198803,0.507529954,0.057,0.0939,0.1057,0.0901,0.006080846,0.00475,0.004310345,-0.0307,-0.0188,0.001659188,-3.364749729,-3.398661581,-2.633779459,-0.730970269,-0.033368
736,198804,0.49647449,0.0591,0.0967,0.109,0.0929,0.005065195,0.004925,0.005150215,-0.016,-0.0149,0.003459579,-3.363756138,-3.354375423,-2.589404431,-0.774351707,0.008773
737,198805,0.496770255,0.0626,0.099,0.1104,0.0952,0.001348455,0.005216667,0.003415884,-0.0102,-0.0057,0.002555748,-3.356659383,-3.353488355,-2.541562578,-0.815096805,0.002882
738,198806,0.471118872,0.0646,0.0986,0.11,0.0917,-0.005396974,0.005383333,0.004255319,0.0368,0.0379,0.002361332,-3.388842573,-3.346495956,-2.535372806,-0.853469767,0.045068
739,198807,0.473991535,0.0673,0.0996,0.1111,0.0947,-0.002822128,0.005608333,0.004237288,-0.017,-0.0111,0.001910623,-3.375144604,-3.380570633,-2.513773096,-0.861371508,-0.007393
740,198808,0.496640662,0.0706,0.1011,0.1121,0.095,-0.006239224,0.005883333,0.004219409,0.0058,0.0054,0.001390326,-3.327575696,-3.366940527,-2.458492013,-0.869083683,-0.03729
741,198809,0.477540454,0.0724,0.0982,0.109,0.0917,-0.010001454,0.006033333,0.006722689,0.0345,0.0326,0.001192751,-3.358398746,-3.319438379,-2.481785491,-0.876613255,0.040086
742,198810,0.469597189,0.0735,0.0951,0.1041,0.0889,-0.010462941,0.006125,0.003338898,0.0308,0.0273,0.00163151,-3.373865258,-3.348232138,-2.492571177,-0.881294081,0.023328
743,198811,0.47717911,0.0776,0.0945,0.1048,0.0923,-0.007764731,0.006466667,0.000831947,-0.0196,-0.0169,0.001348001,-3.344729337,-3.36380097,-2.458869335,-0.885860003,-0.01977
744,198812,0.465283574,0.0807,0.0957,0.1065,0.0918,-0.021405974,0.006725,0.00166251,0.011,0.0039,0.000628121,-3.349346127,-3.334765331,-2.459030881,-0.890315245,0.015184
745,198901,0.430769493,0.0827,0.0962,0.1065,0.0903,-0.022361176,0.006891667,0.004979253,0.0203,0.0202,0.000964584,-3.409162593,-3.340462625,-2.510890983,-0.89827161,0.069633
746,198902,0.446778457,0.0853,0.0964,0.1061,0.0935,-0.024823849,0.007108333,0.004128819,-0.0179,-0.0129,0.00117607,-3.370986076,-3.400357314,-2.46495877,-0.906027306,-0.029187
747,198903,0.468691414,0.0882,0.098,0.1067,0.0929,-0.023102994,0.00735,0.005756579,0.0122,0.0064,0.001286451,-3.382850093,-3.362257653,-2.469260038,-0.913590055,0.02044
748,198904,0.444435257,0.0865,0.0979,0.1061,0.0918,-0.022803092,0.007208333,0.006541292,0.0159,0.0213,0.00095561,-3.419909014,-3.371033263,-2.514669581,-0.905239433,0.049899
749,198905,0.433441526,0.0843,0.0957,0.1046,0.0878,-0.028037605,0.007025,0.005686434,0.0401,0.0379,0.001073057,-3.442764537,-3.408230192,-2.545749691,-0.897014846,0.035451
750,198906,0.440562937,0.0815,0.091,0.1003,0.0821,-0.023938158,0.006791667,0.002423263,0.055,0.0395,0.001429536,-3.423264348,-3.431220537,-2.534351157,-0.888913191,-0.00794
751,198907,0.404035089,0.0788,0.0893,0.0987,0.0801,-0.028526557,0.006566667,0.002417405,0.0238,0.0178,0.001018823,-3.49624754,-3.411566065,-2.639461942,-0.856785598,0.088194
752,198908,0.39272706,0.079,0.0896,0.0988,0.0841,-0.024812143,0.006583333,0.001607717,-0.0259,-0.0163,0.001380458,-3.500082017,-3.484684526,-2.67571482,-0.824367197,0.015516
753,198909,0.39920975,0.0775,0.0901,0.0991,0.0847,-0.025736629,0.006458333,0.003210273,0.0019,0.004,0.000550205,-3.482085356,-3.48865118,-2.690448611,-0.791636744,-0.006616
754,198910,0.406414929,0.0764,0.0892,0.0981,0.081,-0.02433999,0.006366667,0.0048,0.0379,0.0276,0.00563595,-3.446668638,-3.472166387,-2.676555861,-0.770112777,-0.025668
755,198911,0.397225702,0.0769,0.0889,0.0981,0.0808,-0.027022798,0.006408333,0.002388535,0.0078,0.007,0.000844816,-3.453253082,-3.43684709,-2.704703111,-0.748549971,0.016641
756,198912,0.390454744,0.0763,0.0886,0.0982,0.0816,-0.012323269,0.006358333,0.001588562,-0.0006,0.0006,0.000923443,-3.464717746,-3.443527059,-2.737774552,-0.726943194,0.019988
757,199001,0.414971396,0.0764,0.0899,0.0994,0.0865,-0.013791823,0.006366667,0.010309278,-0.0343,-0.0191,0.002892101,-3.385519299,-3.456818976,-2.684119796,-0.701399503,-0.069407
758,199002,0.40917309,0.0774,0.0922,0.1014,0.0876,-0.011625552,0.00645,0.004709576,-0.0025,-0.0012,0.001008572,-3.386185138,-3.377682432,-2.710584368,-0.67560077,0.008986
759,199003,0.471333956,0.079,0.0937,0.1021,0.0889,-0.010275298,0.006583333,0.00546875,-0.0044,-0.0011,0.001032254,-3.402374753,-3.37840921,-2.752840316,-0.649534437,0.02436
760,199004,0.480284256,0.0777,0.0946,0.103,0.0924,-0.010132832,0.006475,0.001554002,-0.0202,-0.0191,0.000966789,-3.365010053,-3.392265221,-2.731911841,-0.633098212,-0.026508
761,199005,0.443569974,0.0774,0.0947,0.1041,0.0883,-0.001961041,0.00645,0.002327386,0.0415,0.0385,0.001361474,-3.443002613,-3.355001701,-2.826279728,-0.616722885,0.092408
762,199006,0.442949432,0.0773,0.0926,0.1022,0.0864,-0.00047405,0.006441667,0.005417957,0.023,0.0216,0.001350807,-3.424167413,-3.433093437,-2.823761478,-0.600405935,-0.008921
763,199007,0.439212447,0.0762,0.0924,0.102,0.086,0.004918355,0.00635,0.003849115,0.0107,0.0102,0.001298437,-3.414055206,-3.419292067,-2.811026925,-0.603028281,-0.006508
764,199008,0.488073563,0.0745,0.0941,0.1041,0.092,0.001475764,0.006208333,0.009202454,-0.0419,-0.0292,0.005827787,-3.310140689,-3.409203514,-2.704522206,-0.605618483,-0.094897
765,199009,0.520289666,0.0736,0.0956,0.1064,0.0914,0.00139012,0.006133333,0.008358663,0.0117,0.0091,0.001984821,-3.252771743,-3.305312421,-2.644594606,-0.608177137,-0.051213
766,199010,0.522451921,0.0717,0.0953,0.1074,0.0898,-0.000452673,0.005975,0.006028636,0.0215,0.0132,0.004492789,-3.238977839,-3.245698625,-2.644025792,-0.594952047,-0.00611
767,199011,0.498505655,0.0706,0.093,0.1062,0.0858,0.000926907,0.005883333,0.002247191,0.0402,0.0285,0.002439904,-3.290161239,-3.231954399,-2.708422687,-0.581738553,0.059897
768,199012,0.48449686,0.0674,0.0905,0.1043,0.0844,-0.00182971,0.005616667,0,0.0187,0.0167,0.000794596,-3.307711341,-3.283186784,-2.739175853,-0.568535488,0.024954
769,199101,0.4663078,0.0622,0.0904,0.1045,0.0837,0.000648015,0.005183333,0.005979073,0.013,0.015,0.003193592,-3.347728686,-3.307049637,-2.786122551,-0.561606136,0.043063
770,199102,0.442720441,0.0594,0.0883,0.1007,0.0841,0.00117849,0.00495,0.001485884,0.003,0.0121,0.002431299,-3.412181837,-3.34706742,-2.857544147,-0.55463769,0.067371
771,199103,0.4571256,0.0591,0.0893,0.1009,0.0844,0.003261932,0.004925,0.00148368,0.0038,0.0108,0.001375058,-3.433480963,-3.411521008,-2.885851315,-0.547629648,0.022312
772,199104,0.461239599,0.0565,0.0886,0.0994,0.0837,0.005741188,0.004708333,0.001481481,0.014,0.0138,0.002072789,-3.432809443,-3.432463039,-2.910854515,-0.521954927,0.000214
773,199105,0.439966969,0.0546,0.0886,0.0986,0.0845,0.006799212,0.00455,0.00295858,0,0.0039,0.001585206,-3.469644377,-3.431792554,-2.973986495,-0.495657882,0.038759
774,199106,0.458243743,0.0557,0.0901,0.0996,0.086,0.014082845,0.004641667,0.002949853,-0.0063,-0.0018,0.001179879,-3.419551011,-3.468628521,-2.950844839,-0.468706171,-0.047498
775,199107,0.440356782,0.0558,0.09,0.0989,0.085,0.014677692,0.00465,0.001470588,0.0157,0.0167,0.001105341,-3.459926931,-3.416044638,-3.022412368,-0.437514562,0.044799
776,199108,0.437639637,0.0533,0.0875,0.0965,0.0818,0.017176983,0.004441667,0.002936858,0.034,0.0275,0.002037667,-3.475891061,-3.45643281,-3.070344206,-0.405546855,0.019912
777,199109,0.441531837,0.0522,0.0861,0.0951,0.079,0.022992495,0.00435,0.004392387,0.0303,0.0271,0.00047469,-3.453079776,-3.472409107,-3.080323028,-0.372756748,-0.019061
778,199110,0.434003454,0.0499,0.0855,0.0949,0.0791,0.025218835,0.004158333,0.001457726,0.0054,0.0043,0.001125638,-3.466827055,-3.455036883,-3.127331458,-0.339495597,0.011899
779,199111,0.46015449,0.0456,0.0848,0.0945,0.0789,0.030383867,0.0038,0.002911208,0.0082,0.0106,0.002049026,-3.423865899,-3.468788,-3.118913361,-0.304952539,-0.043973
780,199112,0.420344417,0.0407,0.0831,0.0926,0.073,0.031537634,0.003391667,0.000725689,0.0581,0.0436,0.002049522,-3.531620203,-3.425830697,-3.262590064,-0.269030139,0.111476
781,199201,0.413229678,0.038,0.082,0.0913,0.0776,0.031664135,0.003166667,0.001450326,-0.0324,-0.0173,0.000872455,-3.508220006,-3.528320455,-3.237908182,-0.270311823,-0.019654
782,199202,0.407630525,0.0384,0.0829,0.0923,0.0777,0.033282805,0.0032,0.003620565,0.0051,0.0096,0.000913236,-3.51445047,-3.50493111,-3.242867004,-0.271583467,0.009442
783,199203,0.402106034,0.0404,0.0835,0.0925,0.0797,0.041626698,0.003366667,0.005050505,-0.0094,-0.0073,0.00046976,-3.489098676,-3.511172356,-3.216253489,-0.272845187,-0.021873
784,199204,0.387303472,0.0375,0.0833,0.0921,0.0803,0.038392185,0.003125,0.00143575,0.0016,0.0016,0.001661052,-3.516717646,-3.489206872,-3.226212792,-0.290504854,0.027157
785,199205,0.382998516,0.0363,0.0828,0.0913,0.0781,0.037079879,0.003025,0.001433692,0.0243,0.0254,0.000690033,-3.517789361,-3.516825854,-3.209927577,-0.307861784,0.001087
786,199206,0.392042354,0.0366,0.0822,0.0905,0.0765,0.042934869,0.00305,0.003579098,0.02,0.0156,0.000752919,-3.500386295,-3.51789758,-3.175460049,-0.324926246,-0.017545
787,199207,0.3833487,0.0321,0.0807,0.0884,0.0726,0.041359126,0.002675,0.0021398,0.0398,0.0308,0.00089748,-3.536977493,-3.49835913,-3.194908496,-0.342068997,0.039465
788,199208,0.399405037,0.0313,0.0795,0.0865,0.0725,0.04282569,0.002608333,0.002846975,0.0067,0.009,0.000369559,-3.510664249,-3.534954429,-3.151808983,-0.358855265,-0.024214
789,199209,0.397656972,0.0291,0.0792,0.0862,0.071,0.04113345,0.002425,0.002838893,0.0185,0.0099,0.000872212,-3.517709684,-3.508645269,-3.142411334,-0.375298349,0.008916
790,199210,0.403251178,0.0286,0.0799,0.0884,0.0741,0.040971526,0.002383333,0.00353857,-0.0198,-0.0156,0.000944149,-3.520082701,-3.517978645,-3.125299866,-0.394782835,0.003455
791,199211,0.393626458,0.0313,0.081,0.0896,0.0748,0.03786982,0.002608333,0.001410437,0.001,0.0069,0.0005081,-3.550164656,-3.520351735,-3.136259549,-0.413905107,0.030069
792,199212,0.394109614,0.0322,0.0798,0.0881,0.0726,0.038713486,0.002683333,-0.000704225,0.0246,0.0228,0.00047154,-3.560490821,-3.550433763,-3.127812247,-0.432678575,0.011197
793,199301,0.393048104,0.03,0.0791,0.0867,0.0725,0.041639098,0.0025,0.004933051,0.028,0.025,0.000348846,-3.564985338,-3.557964074,-3.121822658,-0.44316268,0.005964
794,199302,0.385960197,0.0293,0.0771,0.0839,0.0698,0.04061536,0.002441667,0.003506311,0.0354,0.0256,0.001146872,-3.572894001,-3.562464959,-3.119407958,-0.453486043,0.010361
795,199303,0.333613526,0.0295,0.0758,0.0815,0.0702,0.036995023,0.002458333,0.00349406,0.0021,0.0025,0.001004723,-3.588904593,-3.570379959,-3.125251723,-0.46365287,0.018578
796,199304,0.334349806,0.0287,0.0746,0.0814,0.0701,0.039699627,0.002391667,0.002785515,0.0072,0.0052,0.001004798,-3.561984603,-3.587729975,-3.108111819,-0.453872783,-0.02578
797,199305,0.324882421,0.0296,0.0743,0.0821,0.0701,0.040143319,0.002466667,0.001388889,0.0047,0.002,0.000817304,-3.583274627,-3.560811363,-3.13925525,-0.444019377,0.022549
798,199306,0.325931248,0.0307,0.0733,0.0807,0.0668,0.041047237,0.002558333,0.001386963,0.0449,0.0293,0.000573817,-3.582857714,-3.582102762,-3.148766374,-0.43409134,0.001095
799,199307,0.323777031,0.0304,0.0717,0.0793,0.0656,0.040899411,0.002533333,0,0.0191,0.01,0.000608962,-3.577622892,-3.58296419,-3.124972476,-0.452650415,-0.005909
800,199308,0.313864983,0.0302,0.0685,0.076,0.0623,0.040165318,0.002516667,0.002770083,0.0434,0.0287,0.000281577,-3.611581837,-3.57772938,-3.140706673,-0.470875164,0.033957
801,199309,0.322351821,0.0295,0.0666,0.0734,0.0627,0.041746162,0.002458333,0.002071823,0.0005,0.0043,0.000470665,-3.601650203,-3.611688336,-3.112872716,-0.488777487,-0.009842
802,199310,0.311362833,0.0302,0.0667,0.0731,0.0623,0.040379708,0.002516667,0.004135079,0.0096,0.0051,0.000314205,-3.619314364,-3.600107075,-3.108196346,-0.511118018,0.01859
803,199311,0.311079411,0.031,0.0693,0.0766,0.0651,0.043852026,0.002583333,0.000686342,-0.0259,-0.0188,0.000576328,-3.604778873,-3.617773613,-3.071875096,-0.532903778,-0.012084
804,199312,0.305267223,0.0306,0.0693,0.0769,0.0654,0.045744702,0.00255,0,0.002,0.0067,0.000269686,-3.613281084,-3.603240493,-3.059120922,-0.554160162,0.010617
805,199401,0.288058567,0.0298,0.0692,0.0765,0.0637,0.043686721,0.002483333,0.002743484,0.0257,0.0202,0.000423486,-3.641825388,-3.609841564,-3.078695386,-0.563130002,0.031954
806,199402,0.299058821,0.0325,0.0708,0.0776,0.0682,0.045058471,0.002708333,0.003419973,-0.045,-0.0286,0.001026088,-3.607891998,-3.638397657,-3.035932473,-0.571959524,-0.030121
807,199403,0.307483805,0.035,0.0748,0.0813,0.0725,0.041913677,0.002916667,0.003408316,-0.0395,-0.0383,0.000892131,-3.557650101,-3.604475976,-2.976997768,-0.580652333,-0.045728
808,199404,0.303664786,0.0368,0.0788,0.0852,0.0745,0.039861085,0.003066667,0.001358696,-0.015,-0.0097,0.001373677,-3.565762636,-3.554297996,-2.952566661,-0.613195974,0.011477
809,199405,0.297469476,0.0414,0.0799,0.0862,0.0759,0.039656264,0.00345,0.000678426,-0.0082,-0.0062,0.000750498,-3.574764572,-3.56242173,-2.930257738,-0.644506834,0.012559
810,199406,0.308417077,0.0414,0.0797,0.0865,0.0774,0.034009673,0.00345,0.003389831,-0.01,-0.0081,0.000797104,-3.544256671,-3.571434791,-2.869588491,-0.67466818,-0.027113
811,199407,0.296985381,0.0433,0.0811,0.088,0.0746,0.031220387,0.003608333,0.002702703,0.0363,0.0309,0.00032727,-3.572956263,-3.541973862,-2.872785892,-0.70017037,0.031381
812,199408,0.285683819,0.0448,0.0807,0.0874,0.0761,0.028714619,0.003733333,0.004043127,-0.0086,-0.0031,0.000560379,-3.607630647,-3.570678652,-2.882704069,-0.724926578,0.03799
813,199409,0.290904659,0.0462,0.0834,0.0898,0.08,0.029012652,0.00385,0.002684564,-0.0331,-0.0265,0.000801875,-3.578091838,-3.605358212,-2.829115508,-0.74897633,-0.026238
814,199410,0.286071274,0.0495,0.0857,0.092,0.0809,0.026008852,0.004125,0.000669344,-0.0025,-0.005,0.001158421,-3.592360706,-3.571740978,-2.810627114,-0.781733593,0.021043
815,199411,0.298992614,0.0529,0.0868,0.0932,0.0808,0.022924068,0.004408333,0.001337793,0.0066,0.0018,0.000836383,-3.545743835,-3.586049925,-2.732684956,-0.813058878,-0.039423
816,199412,0.2915683,0.056,0.0846,0.091,0.0799,0.016595609,0.004666667,0,0.0161,0.0157,0.000704927,-3.551696757,-3.53947263,-2.708638263,-0.843058493,0.012419
817,199501,0.290853734,0.0571,0.0846,0.0908,0.078,0.015093677,0.004758333,0.004008016,0.0273,0.0256,0.000289389,-3.575684397,-3.551696757,-2.711606537,-0.86407786,0.024348
818,199502,0.278730036,0.0577,0.0826,0.0885,0.0758,0.014532346,0.004808333,0.003992016,0.0287,0.0289,0.000472432,-3.611123108,-3.575684397,-2.726458614,-0.884664494,0.036328
819,199503,0.313876542,0.0573,0.0812,0.087,0.0755,0.014396524,0.004775,0.003313453,0.0091,0.0095,0.000484319,-3.638085575,-3.611123108,-2.733249723,-0.904835853,0.027179
