  PERMNO        date           amzn        vwretd        ewretd        sprtrn
   84788    20140801      -0.018946     -0.003453     -0.004325     -0.002859
   84788    20140804       0.021462      0.007131      0.004569      0.007189
   84788    20140805      -0.004240     -0.008871     -0.004639     -0.009685
   84788    20140806       0.005027      0.000306      0.002049      0.000016
   84788    20140807      -0.007773     -0.004897     -0.003772     -0.005557
   84788    20140808       0.017178      0.010292      0.007341      0.011531
   84788    20140811       0.004830      0.004763      0.007579      0.002759
   84788    20140812       0.003110     -0.002197     -0.003681     -0.001637
   84788    20140813       0.021796      0.006619      0.005093      0.006707
   84788    20140814       0.021239      0.004201      0.002515      0.004346
   84788    20140815       0.001261      0.000297     -0.000418     -0.000061
   84788    20140818       0.002698      0.008512      0.008572      0.008532
   84788    20140819       0.001794      0.004709      0.003095      0.005001
   84788    20140820       0.001940      0.001975     -0.001684      0.002478
   84788    20140821      -0.008547      0.002466      0.001526      0.002950
   84788    20140822      -0.003965     -0.001440      0.000202     -0.001993
   84788    20140825       0.007328      0.004547      0.002831      0.004788
   84788    20140826       0.023382      0.002174      0.004296      0.001051
   84788    20140827       0.003949      0.000631      0.000708      0.000050
   84788    20140828      -0.009208     -0.001825     -0.002425     -0.001690
   84788    20140829      -0.002882      0.003795      0.005008      0.003320
   84788    20140902       0.009851      0.000040      0.001711     -0.000544
   84788    20140903      -0.009872     -0.000580     -0.001910     -0.000779
   84788    20140904       0.020502     -0.002384     -0.003331     -0.001534
   84788    20140905       0.001243      0.004374      0.002325      0.005036
   84788    20140908      -0.011664     -0.002768      0.000711     -0.003073
   84788    20140909      -0.036776     -0.006314     -0.007138     -0.006545
   84788    20140910       0.004791      0.003336      0.002361      0.003646
   84788    20140911      -0.002445      0.001294      0.001528      0.000882
   84788    20140912       0.002027     -0.006578     -0.005937     -0.005963
   84788    20140915      -0.022042     -0.002882     -0.008128     -0.000710
   84788    20140916       0.011948      0.007024      0.002691      0.007484
   84788    20140917      -0.011472      0.000799      0.000746      0.001296
   84788    20140918       0.003086      0.004524      0.001232      0.004891
   84788    20140919       0.019446     -0.002358     -0.005404     -0.000477
   84788    20140922      -0.020584     -0.010078     -0.012408     -0.008013
   84788    20140923      -0.002681     -0.005988     -0.005323     -0.005776
   84788    20140924       0.014152      0.007101      0.004422      0.007832
   84788    20140925      -0.019134     -0.015545     -0.011671     -0.016169
   84788    20140926       0.003976      0.008406      0.005848      0.008576
   84788    20140929      -0.004301     -0.002414     -0.001783     -0.002547
   84788    20140930       0.001927     -0.004084     -0.006147     -0.002786
   84788    20141001      -0.015445     -0.012914     -0.012712     -0.013249
   84788    20141002       0.002993      0.000767      0.003224      0.000005
   84788    20141003       0.013599      0.009101      0.004718      0.011166
   84788    20141006      -0.001673     -0.001584     -0.003940     -0.001565
   84788    20141007      -0.016201     -0.014988     -0.012748     -0.015126
   84788    20141008       0.018045      0.015880      0.009494      0.017462
   84788    20141009      -0.022715     -0.021200     -0.019852     -0.020661
   84788    20141010      -0.012620     -0.013329     -0.013074     -0.011451
   84788    20141013      -0.015864     -0.015504     -0.007357     -0.016468
   84788    20141014       0.006069      0.002339      0.002958      0.001579
   84788    20141015      -0.007590     -0.004496      0.002839     -0.008100
   84788    20141016      -0.010164      0.003834      0.011545      0.000145
   84788    20141017       0.002576      0.010804      0.003826      0.012884
   84788    20141020       0.008464      0.009253      0.008011      0.009143
   84788    20141021       0.029783      0.019222      0.013127      0.019574
   84788    20141022      -0.007484     -0.008872     -0.009154     -0.007299
   84788    20141023       0.000671      0.012250      0.010159      0.012303
   84788    20141024      -0.083402      0.006014      0.001939      0.007053
   84788    20141027       0.010137     -0.002165     -0.003801     -0.001502
   84788    20141028       0.019381      0.013728      0.016580      0.011939
   84788    20141029      -0.004973     -0.002239     -0.002074     -0.001385
   84788    20141030       0.016830      0.004969      0.003778      0.006230
   84788    20141031       0.021366      0.011525      0.009145      0.011731
   84788    20141103       0.000851     -0.000676     -0.001684     -0.000119
   84788    20141104      -0.009519     -0.004623     -0.005727     -0.002830
   84788    20141105      -0.020772      0.004883      0.001037      0.005701
   84788    20141106       0.000405      0.003804      0.002064      0.003776
   84788    20141107       0.010855      0.001992      0.003703      0.000350
   84788    20141110       0.017508      0.002730      0.001480      0.003120
   84788    20141111       0.022615      0.001133      0.000563      0.000697
   84788    20141112      -0.001603      0.000554      0.002474     -0.000701
   84788    20141113       0.015955     -0.000933     -0.006239      0.000530
   84788    20141114       0.035832      0.001343      0.001907      0.000240
   84788    20141117      -0.014551     -0.000220     -0.004405      0.000735
   84788    20141118       0.005820      0.005510      0.004301      0.005134
   84788    20141119       0.004955     -0.002369     -0.006283     -0.001501
   84788    20141120       0.012250      0.003290      0.006490      0.001967
   84788    20141121       0.006323      0.005319      0.004875      0.005237
   84788    20141124       0.009049      0.003181      0.004896      0.002864
   84788    20141125      -0.001788     -0.000405     -0.000241     -0.001150
   84788    20141126      -0.004388      0.002803      0.002520      0.002806
   84788    20141128       0.015199     -0.006080     -0.013253     -0.002542
   84788    20141201      -0.037326     -0.008985     -0.013735     -0.006829
   84788    20141202       0.000951      0.005875      0.005457      0.006384
   84788    20141203      -0.030063      0.005226      0.005991      0.003765
   84788    20141204       0.001359     -0.002140     -0.004154     -0.001162
   84788    20141205      -0.013568      0.001452      0.002811      0.001665
   84788    20141208      -0.019160     -0.009467     -0.014340     -0.007257
   84788    20141209       0.019110      0.001712      0.008818     -0.000238
   84788    20141210      -0.021312     -0.017423     -0.016875     -0.016351
   84788    20141211       0.004970      0.004088      0.001751      0.004536
   84788    20141212      -0.000130     -0.015221     -0.010083     -0.016214
   84788    20141215      -0.004067     -0.007675     -0.011454     -0.006343
   84788    20141216      -0.035972     -0.005844     -0.001292     -0.008489
   84788    20141217       0.012947      0.021779      0.022401      0.020352
   84788    20141218      -0.003848      0.021536      0.014705      0.024015
   84788    20141219       0.007288      0.004598      0.005261      0.004570
   84788    20141222       0.022141      0.003256      0.001511      0.003810
   84788    20141223      -0.000832      0.002200      0.000876      0.001746
   84788    20141224      -0.010627      0.000586      0.002258     -0.000139
   84788    20141226       0.019998      0.003668      0.004966      0.003310
   84788    20141229       0.009544      0.001236      0.000076      0.000862
   84788    20141230      -0.005576     -0.004281     -0.001811     -0.004889
   84788    20141231       0.000161     -0.008785     -0.001037     -0.010311
